FlightDate,Reporting_Airline,OriginAirportSeqID,OriginState,DepDelayMinutes,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
3/30/23,OH,1025702,NY,0,0,,0,,,,,
3/31/23,OH,1025702,NY,0,0,,0,0,0,23,0,0
3/1/23,OH,1329605,NH,0,0,,0,,,,,
3/2/23,OH,1329605,NH,0,0,,0,,,,,
3/3/23,OH,1329605,NH,60,0,,0,0,0,100,0,0
3/5/23,OH,1329605,NH,0,0,,0,,,,,
3/6/23,OH,1329605,NH,0,0,,0,,,,,
3/7/23,OH,1329605,NH,0,0,,0,0,0,16,0,0
3/8/23,OH,1329605,NH,14,0,,0,6,0,2,0,8
3/9/23,OH,1329605,NH,175,0,,0,0,0,12,0,175
3/10/23,OH,1329605,NH,60,0,,0,3,0,2,0,57
3/12/23,OH,1329605,NH,1,0,,0,,,,,
3/13/23,OH,1329605,NH,64,0,,0,4,0,6,0,60
3/14/23,OH,1329605,NH,,1,B,0,,,,,
3/15/23,OH,1329605,NH,9,0,,0,,,,,
3/16/23,OH,1329605,NH,0,0,,0,,,,,
3/17/23,OH,1329605,NH,0,0,,0,,,,,
3/19/23,OH,1329605,NH,29,0,,0,29,0,9,0,0
3/20/23,OH,1329605,NH,0,0,,0,,,,,
3/21/23,OH,1329605,NH,12,0,,0,,,,,
3/22/23,OH,1329605,NH,0,0,,0,,,,,
3/23/23,OH,1329605,NH,0,0,,0,,,,,
3/24/23,OH,1329605,NH,8,0,,0,,,,,
3/26/23,OH,1329605,NH,37,0,,0,37,0,10,0,0
3/27/23,OH,1329605,NH,0,0,,0,,,,,
3/28/23,OH,1329605,NH,0,0,,0,,,,,
3/29/23,OH,1329605,NH,0,0,,0,,,,,
3/30/23,OH,1329605,NH,0,0,,0,,,,,
3/31/23,OH,1329605,NH,0,0,,0,,,,,
3/4/23,OH,1052907,CT,8,0,,0,,,,,
3/11/23,OH,1052907,CT,0,0,,0,,,,,
3/18/23,OH,1052907,CT,0,0,,0,,,,,
3/25/23,OH,1052907,CT,0,0,,0,,,,,
3/1/23,OH,1410005,PA,0,0,,0,,,,,
3/2/23,OH,1410005,PA,0,0,,0,,,,,
